ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
0.541646134647652,0.35163957963806236,5,0.4466428571428572,Historical Untrained Local,deadline_delivery_ratio,ALL_POOLED,0.0765251392600857
7.2799783525966095,5.92002164740339,5,6.6,Historical Untrained Local,p95_success_delay,ALL_POOLED,0.5477225575051662
1.962957182548169,1.6466282280997253,5,1.8047927053239472,Historical Untrained Local,mean_transmission_energy_proxy,ALL_POOLED,0.12740148512214608
4.241473327219585,2.776616152460364,5,3.5090447398399744,Historical Untrained Local,energy_per_delivered_packet,ALL_POOLED,0.5899712211977499
0.9045574668126017,0.8754425331873983,5,0.89,Historical PPO-only Local (No KD),connected_pair_pdr,heldout_medium,0.011726039399558583
0.8891003034672689,0.8648996965327311,5,0.877,Historical PPO-only Local (No KD),deadline_delivery_ratio,heldout_medium,0.009746794344808973
5.07997835259661,3.7200216474033905,5,4.4,Historical PPO-only Local (No KD),p95_success_delay,heldout_medium,0.5477225575051661
1.4993836912850007,1.4046386546591307,5,1.4520111729720657,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,heldout_medium,0.03815856311710241
1.6923902243814122,1.5710532107712094,5,1.6317217175763108,Historical PPO-only Local (No KD),energy_per_delivered_packet,heldout_medium,0.048868481739775045
0.8416479972074837,0.7843520027925162,5,0.813,Historical PPO-only Local (No KD),connected_pair_pdr,ood_link_loss,0.023075961518428615
0.8290408652090561,0.780959134790944,5,0.805,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_link_loss,0.019364916731037046
4.9116365930716555,3.7483634069283465,5,4.330000000000001,Historical PPO-only Local (No KD),p95_success_delay,ood_link_loss,0.4685082710049001
1.3858617910923299,1.2998256062189613,5,1.3428436986556456,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_link_loss,0.03465107310907626
1.7595121324995957,1.5476322935846034,5,1.6535722130420996,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_link_loss,0.08533460426434229
0.9237212301291974,0.8982787698708025,5,0.9109999999999999,Historical PPO-only Local (No KD),connected_pair_pdr,ood_fast_mobility,0.010246950765959608
0.8932761653056347,0.8707238346943653,5,0.882,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_fast_mobility,0.009082951062292483
5.035519999999998,4.924480000000004,5,4.980000000000001,Historical PPO-only Local (No KD),p95_success_delay,ood_fast_mobility,0.044721359549993255
1.4806810720150325,1.3812895539392864,5,1.4309853129771595,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_fast_mobility,0.040029933502209604
1.6185686164622615,1.5229209545356994,5,1.5707447854989804,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_fast_mobility,0.038522095453298065
0.9012073247055395,0.8887926752944607,5,0.8950000000000001,Historical PPO-only Local (No KD),connected_pair_pdr,ood_sparse,0.0050000000000000044
0.9012073247055395,0.8887926752944607,5,0.8950000000000001,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_sparse,0.0050000000000000044
3.7552000000000003,2.6448,5,3.2,Historical PPO-only Local (No KD),p95_success_delay,ood_sparse,0.4472135954999579
1.2371504699725653,1.1984484215534297,5,1.2177994457629975,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_sparse,0.01558724984396172
1.3798674266058468,1.3414694622622465,5,1.3606684444340467,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_sparse,0.015464779983772194
0.850825634900376,0.8191743650996239,5,0.835,Historical PPO-only Local (No KD),connected_pair_pdr,ood_nodes_10,0.012747548783981974
0.8447712678113493,0.8112287321886507,5,0.828,Historical PPO-only Local (No KD),deadline_delivery_ratio,ood_nodes_10,0.013509256086106309
5.1391431856837535,4.600856814316245,5,4.869999999999999,Historical PPO-only Local (No KD),p95_success_delay,ood_nodes_10,0.2167948338867881
1.6876482171638536,1.5564971299770585,5,1.622072673570456,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ood_nodes_10,0.05282109983297475
2.045379282827177,1.8413528815981481,5,1.9433660822126626,Historical PPO-only Local (No KD),energy_per_delivered_packet,ood_nodes_10,0.08217163226814753
0.9546805194805195,0.925838961038961,5,0.9402597402597402,Historical PPO-only Local (No KD),connected_pair_pdr,unconditional_sparse,0.011615937545453456
0.367552,0.356448,5,0.362,Historical PPO-only Local (No KD),deadline_delivery_ratio,unconditional_sparse,0.004472135954999583
4.301920000000003,3.3580799999999935,5,3.8299999999999983,Historical PPO-only Local (No KD),p95_success_delay,unconditional_sparse,0.3801315561749681
0.8251044540272371,0.7674118745733135,5,0.7962581643002753,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,unconditional_sparse,0.02323568614126092
